max_depth,min_samples_leaf,min_samples_split,n_estimators,criterion,Train_accuracy,Validate_accuracy,Train_Validate_diff
7,3,3,1000,gini,0.8117856235712472,0.8258706467661692,-0.014085023194921997
7,3,3,1000,entropy,0.809245618491237,0.8251599147121536,-0.015914296220916557
7,3,4,100,gini,0.8122936245872492,0.8287135749822317,-0.016419950394982563
7,3,4,100,entropy,0.8100076200152401,0.822316986496091,-0.012309366480850903
7,3,4,500,gini,0.810769621539243,0.8258706467661692,-0.015101025226926135
7,3,4,500,entropy,0.809245618491237,0.8237384506041222,-0.014492832112885212
7,3,4,1000,gini,0.8117856235712472,0.8258706467661692,-0.014085023194921997
7,3,4,1000,entropy,0.809245618491237,0.8251599147121536,-0.015914296220916557
7,3,5,100,gini,0.8122936245872492,0.8287135749822317,-0.016419950394982563
7,3,5,100,entropy,0.8100076200152401,0.822316986496091,-0.012309366480850903
7,3,5,500,gini,0.810769621539243,0.8258706467661692,-0.015101025226926135
7,3,5,500,entropy,0.809245618491237,0.8237384506041222,-0.014492832112885212
7,3,5,1000,gini,0.8117856235712472,0.8258706467661692,-0.014085023194921997
7,3,5,1000,entropy,0.809245618491237,0.8251599147121536,-0.015914296220916557
7,3,6,100,gini,0.8122936245872492,0.8287135749822317,-0.016419950394982563
7,3,6,100,entropy,0.8100076200152401,0.822316986496091,-0.012309366480850903
7,3,6,500,gini,0.810769621539243,0.8258706467661692,-0.015101025226926135
7,3,6,500,entropy,0.809245618491237,0.8237384506041222,-0.014492832112885212
7,3,6,1000,gini,0.8117856235712472,0.8258706467661692,-0.014085023194921997
7,3,6,1000,entropy,0.809245618491237,0.8251599147121536,-0.015914296220916557
7,3,7,100,gini,0.8117856235712472,0.8244491826581379,-0.012663559086890763
7,3,7,100,entropy,0.810769621539243,0.8251599147121536,-0.014390293172910518
7,3,7,500,gini,0.809753619507239,0.8251599147121536,-0.015406295204914544
7,3,7,500,entropy,0.809245618491237,0.8244491826581379,-0.01520356416690094
7,3,7,1000,gini,0.8112776225552452,0.8251599147121536,-0.013882292156908393
7,3,7,1000,entropy,0.8100076200152401,0.8265813788201848,-0.016573758804944716
7,3,8,100,gini,0.810769621539243,0.8265813788201848,-0.01581175728094175
7,3,8,100,entropy,0.8105156210312421,0.8258706467661692,-0.015355025734927086
7,3,8,500,gini,0.8112776225552452,0.8251599147121536,-0.013882292156908393
7,3,8,500,entropy,0.8089916179832359,0.822316986496091,-0.01332536851285504
7,3,8,1000,gini,0.8110236220472441,0.8251599147121536,-0.014136292664909456
7,3,8,1000,entropy,0.8089916179832359,0.8265813788201848,-0.017589760836948853
7,3,9,100,gini,0.8125476250952501,0.8244491826581379,-0.011901557562887799
7,3,9,100,entropy,0.8110236220472441,0.8230277185501066,-0.012004096502862494
7,3,9,500,gini,0.8120396240792481,0.8258706467661692,-0.013831022686921046
7,3,9,500,entropy,0.8089916179832359,0.8251599147121536,-0.01616829672891762
7,3,9,1000,gini,0.810261620523241,0.8251599147121536,-0.014898294188912531
7,3,9,1000,entropy,0.809499618999238,0.8258706467661692,-0.016371027766931223
7,4,2,100,gini,0.8079756159512319,0.8237384506041222,-0.0157628346528903
7,4,2,100,entropy,0.810769621539243,0.8230277185501066,-0.012258097010863556
7,4,2,500,gini,0.8100076200152401,0.8272921108742004,-0.017284490858960333
7,4,2,500,entropy,0.808737617475235,0.8258706467661692,-0.017133029290934187
7,4,2,1000,gini,0.8105156210312421,0.8258706467661692,-0.015355025734927086
7,4,2,1000,entropy,0.8089916179832359,0.8251599147121536,-0.01616829672891762
7,4,3,100,gini,0.8079756159512319,0.8237384506041222,-0.0157628346528903
7,4,3,100,entropy,0.810769621539243,0.8230277185501066,-0.012258097010863556
7,4,3,500,gini,0.8100076200152401,0.8272921108742004,-0.017284490858960333
7,4,3,500,entropy,0.808737617475235,0.8258706467661692,-0.017133029290934187
7,4,3,1000,gini,0.8105156210312421,0.8258706467661692,-0.015355025734927086
7,4,3,1000,entropy,0.8089916179832359,0.8251599147121536,-0.01616829672891762
7,4,4,100,gini,0.8079756159512319,0.8237384506041222,-0.0157628346528903
7,4,4,100,entropy,0.810769621539243,0.8230277185501066,-0.012258097010863556
7,4,4,500,gini,0.8100076200152401,0.8272921108742004,-0.017284490858960333
7,4,4,500,entropy,0.808737617475235,0.8258706467661692,-0.017133029290934187
7,4,4,1000,gini,0.8105156210312421,0.8258706467661692,-0.015355025734927086
7,4,4,1000,entropy,0.8089916179832359,0.8251599147121536,-0.01616829672891762
7,4,5,100,gini,0.8079756159512319,0.8237384506041222,-0.0157628346528903
7,4,5,100,entropy,0.810769621539243,0.8230277185501066,-0.012258097010863556
7,4,5,500,gini,0.8100076200152401,0.8272921108742004,-0.017284490858960333
7,4,5,500,entropy,0.808737617475235,0.8258706467661692,-0.017133029290934187
7,4,5,1000,gini,0.8105156210312421,0.8258706467661692,-0.015355025734927086
7,4,5,1000,entropy,0.8089916179832359,0.8251599147121536,-0.01616829672891762
7,4,6,100,gini,0.8079756159512319,0.8237384506041222,-0.0157628346528903
7,4,6,100,entropy,0.810769621539243,0.8230277185501066,-0.012258097010863556
7,4,6,500,gini,0.8100076200152401,0.8272921108742004,-0.017284490858960333
7,4,6,500,entropy,0.808737617475235,0.8258706467661692,-0.017133029290934187
7,4,6,1000,gini,0.8105156210312421,0.8258706467661692,-0.015355025734927086
7,4,6,1000,entropy,0.8089916179832359,0.8251599147121536,-0.01616829672891762
7,4,7,100,gini,0.8079756159512319,0.8237384506041222,-0.0157628346528903
7,4,7,100,entropy,0.810769621539243,0.8230277185501066,-0.012258097010863556
7,4,7,500,gini,0.8100076200152401,0.8272921108742004,-0.017284490858960333
7,4,7,500,entropy,0.808737617475235,0.8258706467661692,-0.017133029290934187
7,4,7,1000,gini,0.8105156210312421,0.8258706467661692,-0.015355025734927086
7,4,7,1000,entropy,0.8089916179832359,0.8251599147121536,-0.01616829672891762
7,4,8,100,gini,0.8079756159512319,0.8237384506041222,-0.0157628346528903
7,4,8,100,entropy,0.810769621539243,0.8230277185501066,-0.012258097010863556
7,4,8,500,gini,0.8100076200152401,0.8272921108742004,-0.017284490858960333
7,4,8,500,entropy,0.808737617475235,0.8258706467661692,-0.017133029290934187
7,4,8,1000,gini,0.8105156210312421,0.8258706467661692,-0.015355025734927086
7,4,8,1000,entropy,0.8089916179832359,0.8251599147121536,-0.01616829672891762
7,4,9,100,gini,0.8079756159512319,0.8230277185501066,-0.015052102598874684
7,4,9,100,entropy,0.8077216154432308,0.8216062544420754,-0.013884638998844512
7,4,9,500,gini,0.810769621539243,0.8251599147121536,-0.014390293172910518
7,4,9,500,entropy,0.8084836169672339,0.8251599147121536,-0.016676297744919633
7,4,9,1000,gini,0.8100076200152401,0.8251599147121536,-0.015152294696913482
7,4,9,1000,entropy,0.808229616459233,0.8265813788201848,-0.018351762360951818
7,5,2,100,gini,0.810769621539243,0.8244491826581379,-0.0136795611188949
7,5,2,100,entropy,0.8064516129032258,0.822316986496091,-0.015865373592865217
7,5,2,500,gini,0.8110236220472441,0.8251599147121536,-0.014136292664909456
7,5,2,500,entropy,0.808229616459233,0.8258706467661692,-0.0176410303069362
7,5,2,1000,gini,0.8105156210312421,0.8265813788201848,-0.016065757788942703
7,5,2,1000,entropy,0.8074676149352299,0.8258706467661692,-0.018403031830939276
7,5,3,100,gini,0.810769621539243,0.8244491826581379,-0.0136795611188949
7,5,3,100,entropy,0.8064516129032258,0.822316986496091,-0.015865373592865217
7,5,3,500,gini,0.8110236220472441,0.8251599147121536,-0.014136292664909456
7,5,3,500,entropy,0.808229616459233,0.8258706467661692,-0.0176410303069362
7,5,3,1000,gini,0.8105156210312421,0.8265813788201848,-0.016065757788942703
7,5,3,1000,entropy,0.8074676149352299,0.8258706467661692,-0.018403031830939276
7,5,4,100,gini,0.810769621539243,0.8244491826581379,-0.0136795611188949
7,5,4,100,entropy,0.8064516129032258,0.822316986496091,-0.015865373592865217
7,5,4,500,gini,0.8110236220472441,0.8251599147121536,-0.014136292664909456
7,5,4,500,entropy,0.808229616459233,0.8258706467661692,-0.0176410303069362
7,5,4,1000,gini,0.8105156210312421,0.8265813788201848,-0.016065757788942703
7,5,4,1000,entropy,0.8074676149352299,0.8258706467661692,-0.018403031830939276
7,5,5,100,gini,0.810769621539243,0.8244491826581379,-0.0136795611188949
7,5,5,100,entropy,0.8064516129032258,0.822316986496091,-0.015865373592865217
7,5,5,500,gini,0.8110236220472441,0.8251599147121536,-0.014136292664909456
7,5,5,500,entropy,0.808229616459233,0.8258706467661692,-0.0176410303069362
7,5,5,1000,gini,0.8105156210312421,0.8265813788201848,-0.016065757788942703
7,5,5,1000,entropy,0.8074676149352299,0.8258706467661692,-0.018403031830939276
7,5,6,100,gini,0.810769621539243,0.8244491826581379,-0.0136795611188949
7,5,6,100,entropy,0.8064516129032258,0.822316986496091,-0.015865373592865217
7,5,6,500,gini,0.8110236220472441,0.8251599147121536,-0.014136292664909456
7,5,6,500,entropy,0.808229616459233,0.8258706467661692,-0.0176410303069362
7,5,6,1000,gini,0.8105156210312421,0.8265813788201848,-0.016065757788942703
7,5,6,1000,entropy,0.8074676149352299,0.8258706467661692,-0.018403031830939276
7,5,7,100,gini,0.810769621539243,0.8244491826581379,-0.0136795611188949
7,5,7,100,entropy,0.8064516129032258,0.822316986496091,-0.015865373592865217
7,5,7,500,gini,0.8110236220472441,0.8251599147121536,-0.014136292664909456
7,5,7,500,entropy,0.808229616459233,0.8258706467661692,-0.0176410303069362
7,5,7,1000,gini,0.8105156210312421,0.8265813788201848,-0.016065757788942703
7,5,7,1000,entropy,0.8074676149352299,0.8258706467661692,-0.018403031830939276
7,5,8,100,gini,0.810769621539243,0.8244491826581379,-0.0136795611188949
7,5,8,100,entropy,0.8064516129032258,0.822316986496091,-0.015865373592865217
7,5,8,500,gini,0.8110236220472441,0.8251599147121536,-0.014136292664909456
7,5,8,500,entropy,0.808229616459233,0.8258706467661692,-0.0176410303069362
7,5,8,1000,gini,0.8105156210312421,0.8265813788201848,-0.016065757788942703
7,5,8,1000,entropy,0.8074676149352299,0.8258706467661692,-0.018403031830939276
7,5,9,100,gini,0.810769621539243,0.8244491826581379,-0.0136795611188949
7,5,9,100,entropy,0.8064516129032258,0.822316986496091,-0.015865373592865217
7,5,9,500,gini,0.8110236220472441,0.8251599147121536,-0.014136292664909456
7,5,9,500,entropy,0.808229616459233,0.8258706467661692,-0.0176410303069362
7,5,9,1000,gini,0.8105156210312421,0.8265813788201848,-0.016065757788942703
7,5,9,1000,entropy,0.8074676149352299,0.8258706467661692,-0.018403031830939276
7,6,2,100,gini,0.8122936245872492,0.8272921108742004,-0.014998486286951218
7,6,2,100,entropy,0.8069596139192279,0.8230277185501066,-0.01606810463087871
7,6,2,500,gini,0.808229616459233,0.8258706467661692,-0.0176410303069362
7,6,2,500,entropy,0.8067056134112268,0.8244491826581379,-0.017743569246911117
7,6,2,1000,gini,0.8084836169672339,0.8272921108742004,-0.018808493906966484
7,6,2,1000,entropy,0.8064516129032258,0.8230277185501066,-0.016576105646880834
7,6,3,100,gini,0.8122936245872492,0.8272921108742004,-0.014998486286951218
7,6,3,100,entropy,0.8069596139192279,0.8230277185501066,-0.01606810463087871
7,6,3,500,gini,0.808229616459233,0.8258706467661692,-0.0176410303069362
7,6,3,500,entropy,0.8067056134112268,0.8244491826581379,-0.017743569246911117
7,6,3,1000,gini,0.8084836169672339,0.8272921108742004,-0.018808493906966484
7,6,3,1000,entropy,0.8064516129032258,0.8230277185501066,-0.016576105646880834
7,6,4,100,gini,0.8122936245872492,0.8272921108742004,-0.014998486286951218
7,6,4,100,entropy,0.8069596139192279,0.8230277185501066,-0.01606810463087871
7,6,4,500,gini,0.808229616459233,0.8258706467661692,-0.0176410303069362
7,6,4,500,entropy,0.8067056134112268,0.8244491826581379,-0.017743569246911117
7,6,4,1000,gini,0.8084836169672339,0.8272921108742004,-0.018808493906966484
7,6,4,1000,entropy,0.8064516129032258,0.8230277185501066,-0.016576105646880834
7,6,5,100,gini,0.8122936245872492,0.8272921108742004,-0.014998486286951218
7,6,5,100,entropy,0.8069596139192279,0.8230277185501066,-0.01606810463087871
7,6,5,500,gini,0.808229616459233,0.8258706467661692,-0.0176410303069362
7,6,5,500,entropy,0.8067056134112268,0.8244491826581379,-0.017743569246911117
7,6,5,1000,gini,0.8084836169672339,0.8272921108742004,-0.018808493906966484
7,6,5,1000,entropy,0.8064516129032258,0.8230277185501066,-0.016576105646880834
7,6,6,100,gini,0.8122936245872492,0.8272921108742004,-0.014998486286951218
7,6,6,100,entropy,0.8069596139192279,0.8230277185501066,-0.01606810463087871
7,6,6,500,gini,0.808229616459233,0.8258706467661692,-0.0176410303069362
7,6,6,500,entropy,0.8067056134112268,0.8244491826581379,-0.017743569246911117
7,6,6,1000,gini,0.8084836169672339,0.8272921108742004,-0.018808493906966484
7,6,6,1000,entropy,0.8064516129032258,0.8230277185501066,-0.016576105646880834
7,6,7,100,gini,0.8122936245872492,0.8272921108742004,-0.014998486286951218
7,6,7,100,entropy,0.8069596139192279,0.8230277185501066,-0.01606810463087871
7,6,7,500,gini,0.808229616459233,0.8258706467661692,-0.0176410303069362
7,6,7,500,entropy,0.8067056134112268,0.8244491826581379,-0.017743569246911117
7,6,7,1000,gini,0.8084836169672339,0.8272921108742004,-0.018808493906966484
7,6,7,1000,entropy,0.8064516129032258,0.8230277185501066,-0.016576105646880834
7,6,8,100,gini,0.8122936245872492,0.8272921108742004,-0.014998486286951218
7,6,8,100,entropy,0.8069596139192279,0.8230277185501066,-0.01606810463087871
7,6,8,500,gini,0.808229616459233,0.8258706467661692,-0.0176410303069362
7,6,8,500,entropy,0.8067056134112268,0.8244491826581379,-0.017743569246911117
7,6,8,1000,gini,0.8084836169672339,0.8272921108742004,-0.018808493906966484
7,6,8,1000,entropy,0.8064516129032258,0.8230277185501066,-0.016576105646880834
7,6,9,100,gini,0.8122936245872492,0.8272921108742004,-0.014998486286951218
7,6,9,100,entropy,0.8069596139192279,0.8230277185501066,-0.01606810463087871
7,6,9,500,gini,0.808229616459233,0.8258706467661692,-0.0176410303069362
7,6,9,500,entropy,0.8067056134112268,0.8244491826581379,-0.017743569246911117
7,6,9,1000,gini,0.8084836169672339,0.8272921108742004,-0.018808493906966484
7,6,9,1000,entropy,0.8064516129032258,0.8230277185501066,-0.016576105646880834
7,7,2,100,gini,0.810261620523241,0.8237384506041222,-0.013476830080881186
7,7,2,100,entropy,0.8074676149352299,0.8208955223880597,-0.013427907452829846
7,7,2,500,gini,0.808229616459233,0.8244491826581379,-0.016219566198904967
7,7,2,500,entropy,0.8059436118872237,0.8244491826581379,-0.018505570770914193
7,7,2,1000,gini,0.8064516129032258,0.8258706467661692,-0.019419033862943413
7,7,2,1000,entropy,0.8067056134112268,0.8230277185501066,-0.016322105138879772
7,7,3,100,gini,0.810261620523241,0.8237384506041222,-0.013476830080881186
7,7,3,100,entropy,0.8074676149352299,0.8208955223880597,-0.013427907452829846
7,7,3,500,gini,0.808229616459233,0.8244491826581379,-0.016219566198904967
7,7,3,500,entropy,0.8059436118872237,0.8244491826581379,-0.018505570770914193
7,7,3,1000,gini,0.8064516129032258,0.8258706467661692,-0.019419033862943413
7,7,3,1000,entropy,0.8067056134112268,0.8230277185501066,-0.016322105138879772
7,7,4,100,gini,0.810261620523241,0.8237384506041222,-0.013476830080881186
7,7,4,100,entropy,0.8074676149352299,0.8208955223880597,-0.013427907452829846
7,7,4,500,gini,0.808229616459233,0.8244491826581379,-0.016219566198904967
7,7,4,500,entropy,0.8059436118872237,0.8244491826581379,-0.018505570770914193
7,7,4,1000,gini,0.8064516129032258,0.8258706467661692,-0.019419033862943413
7,7,4,1000,entropy,0.8067056134112268,0.8230277185501066,-0.016322105138879772
7,7,5,100,gini,0.810261620523241,0.8237384506041222,-0.013476830080881186
7,7,5,100,entropy,0.8074676149352299,0.8208955223880597,-0.013427907452829846
7,7,5,500,gini,0.808229616459233,0.8244491826581379,-0.016219566198904967
7,7,5,500,entropy,0.8059436118872237,0.8244491826581379,-0.018505570770914193
7,7,5,1000,gini,0.8064516129032258,0.8258706467661692,-0.019419033862943413
7,7,5,1000,entropy,0.8067056134112268,0.8230277185501066,-0.016322105138879772
7,7,6,100,gini,0.810261620523241,0.8237384506041222,-0.013476830080881186
7,7,6,100,entropy,0.8074676149352299,0.8208955223880597,-0.013427907452829846
7,7,6,500,gini,0.808229616459233,0.8244491826581379,-0.016219566198904967
7,7,6,500,entropy,0.8059436118872237,0.8244491826581379,-0.018505570770914193
7,7,6,1000,gini,0.8064516129032258,0.8258706467661692,-0.019419033862943413
7,7,6,1000,entropy,0.8067056134112268,0.8230277185501066,-0.016322105138879772
7,7,7,100,gini,0.810261620523241,0.8237384506041222,-0.013476830080881186
7,7,7,100,entropy,0.8074676149352299,0.8208955223880597,-0.013427907452829846
7,7,7,500,gini,0.808229616459233,0.8244491826581379,-0.016219566198904967
7,7,7,500,entropy,0.8059436118872237,0.8244491826581379,-0.018505570770914193
7,7,7,1000,gini,0.8064516129032258,0.8258706467661692,-0.019419033862943413
7,7,7,1000,entropy,0.8067056134112268,0.8230277185501066,-0.016322105138879772
7,7,8,100,gini,0.810261620523241,0.8237384506041222,-0.013476830080881186
7,7,8,100,entropy,0.8074676149352299,0.8208955223880597,-0.013427907452829846
7,7,8,500,gini,0.808229616459233,0.8244491826581379,-0.016219566198904967
7,7,8,500,entropy,0.8059436118872237,0.8244491826581379,-0.018505570770914193
7,7,8,1000,gini,0.8064516129032258,0.8258706467661692,-0.019419033862943413
7,7,8,1000,entropy,0.8067056134112268,0.8230277185501066,-0.016322105138879772
7,7,9,100,gini,0.810261620523241,0.8237384506041222,-0.013476830080881186
7,7,9,100,entropy,0.8074676149352299,0.8208955223880597,-0.013427907452829846
7,7,9,500,gini,0.808229616459233,0.8244491826581379,-0.016219566198904967
7,7,9,500,entropy,0.8059436118872237,0.8244491826581379,-0.018505570770914193
7,7,9,1000,gini,0.8064516129032258,0.8258706467661692,-0.019419033862943413
7,7,9,1000,entropy,0.8067056134112268,0.8230277185501066,-0.016322105138879772
8,1,2,100,gini,0.8331216662433325,0.8244491826581379,0.008672483585194568
8,1,2,100,entropy,0.825501651003302,0.8251599147121536,0.0003417362911484201
8,1,2,500,gini,0.8303276606553213,0.8230277185501066,0.007299942105214674
8,1,2,500,entropy,0.8242316484632969,0.8294243070362474,-0.0051926585729504815
8,1,2,1000,gini,0.8326136652273305,0.8258706467661692,0.006743018461161321
8,1,2,1000,entropy,0.8249936499873,0.828002842928216,-0.003009192940916061
8,1,3,100,gini,0.8318516637033274,0.8265813788201848,0.0052702848831426286
8,1,3,100,entropy,0.8227076454152908,0.8208955223880597,0.001812123027231105
8,1,3,500,gini,0.8288036576073152,0.8251599147121536,0.0036437428951616724
8,1,3,500,entropy,0.8249936499873,0.8272921108742004,-0.002298460886900444
8,1,3,1000,gini,0.8303276606553213,0.8216062544420754,0.008721406213245908
8,1,3,1000,entropy,0.8237236474472949,0.8287135749822317,-0.004989927534936878
8,1,4,100,gini,0.8300736601473203,0.8265813788201848,0.003492281327135527
8,1,4,100,entropy,0.8206756413512827,0.8208955223880597,-0.00021988103677705872
8,1,4,500,gini,0.8300736601473203,0.8237384506041222,0.006335209543198106
8,1,4,500,entropy,0.8249936499873,0.8272921108742004,-0.002298460886900444
8,1,4,1000,gini,0.8310896621793243,0.8230277185501066,0.00806194362921775
8,1,4,1000,entropy,0.826263652527305,0.8272921108742004,-0.0010284583468953556
8,1,5,100,gini,0.8300736601473203,0.820184790334044,0.009888869813276302
8,1,5,100,entropy,0.8214376428752858,0.8230277185501066,-0.0015900756748208345
8,1,5,500,gini,0.8280416560833121,0.8272921108742004,0.000749545209111746
8,1,5,500,entropy,0.8242316484632969,0.8287135749822317,-0.0044819265189348645
8,1,5,1000,gini,0.8290576581153162,0.8265813788201848,0.0024762792951313894
8,1,5,1000,entropy,0.8232156464312929,0.8272921108742004,-0.004076464442907546
8,1,6,100,gini,0.8303276606553213,0.8308457711442786,-0.0005181104889573351
8,1,6,100,entropy,0.8191516383032766,0.8230277185501066,-0.0038760802468299493
8,1,6,500,gini,0.8275336550673101,0.8294243070362474,-0.0018906519689372292
8,1,6,500,entropy,0.8242316484632969,0.8272921108742004,-0.0030604624109035194
8,1,6,1000,gini,0.8272796545593091,0.828002842928216,-0.0007231883689069463
8,1,6,1000,entropy,0.8229616459232918,0.8265813788201848,-0.003619732896892991
8,1,7,100,gini,0.8315976631953264,0.8230277185501066,0.008569944645219763
8,1,7,100,entropy,0.8229616459232918,0.8265813788201848,-0.003619732896892991
8,1,7,500,gini,0.8282956565913132,0.830135039090263,-0.001839382498949771
8,1,7,500,entropy,0.825755651511303,0.8265813788201848,-0.0008257273088817518
8,1,7,1000,gini,0.8293116586233172,0.8251599147121536,0.004151743911163686
8,1,7,1000,entropy,0.8232156464312929,0.8258706467661692,-0.002655000334876312
8,1,8,100,gini,0.8295656591313183,0.822316986496091,0.007248672635227327
8,1,8,100,entropy,0.8214376428752858,0.820184790334044,0.0012528525412417446
8,1,8,500,gini,0.825501651003302,0.8258706467661692,-0.00036899576286719693
8,1,8,500,entropy,0.8219456438912878,0.8258706467661692,-0.0039250028748814
8,1,8,1000,gini,0.8239776479552959,0.8237384506041222,0.00023919735117372554
8,1,8,1000,entropy,0.8227076454152908,0.8265813788201848,-0.003873733404893942
8,1,9,100,gini,0.826009652019304,0.8251599147121536,0.0008497373071504333
8,1,9,100,entropy,0.8206756413512827,0.8237384506041222,-0.0030628092528395268
8,1,9,500,gini,0.825501651003302,0.8265813788201848,-0.001079727816882814
8,1,9,500,entropy,0.8209296418592837,0.8287135749822317,-0.007783933122948006
8,1,9,1000,gini,0.825755651511303,0.8258706467661692,-0.00011499525486613482
8,1,9,1000,entropy,0.8224536449072898,0.8265813788201848,-0.004127733912895004
8,2,2,100,gini,0.8272796545593091,0.820184790334044,0.007094864225265063
8,2,2,100,entropy,0.8186436372872746,0.820184790334044,-0.0015411530467693835
8,2,2,500,gini,0.8270256540513081,0.828002842928216,-0.0009771888769078974
8,2,2,500,entropy,0.8232156464312929,0.8265813788201848,-0.003365732388891929
8,2,2,1000,gini,0.8265176530353061,0.8251599147121536,0.0013577383231525575
8,2,2,1000,entropy,0.8239776479552959,0.8258706467661692,-0.0018929988108732365
8,2,3,100,gini,0.8272796545593091,0.820184790334044,0.007094864225265063
8,2,3,100,entropy,0.8186436372872746,0.820184790334044,-0.0015411530467693835
8,2,3,500,gini,0.8270256540513081,0.828002842928216,-0.0009771888769078974
8,2,3,500,entropy,0.8232156464312929,0.8265813788201848,-0.003365732388891929
8,2,3,1000,gini,0.8265176530353061,0.8251599147121536,0.0013577383231525575
8,2,3,1000,entropy,0.8239776479552959,0.8258706467661692,-0.0018929988108732365
8,2,4,100,gini,0.8272796545593091,0.820184790334044,0.007094864225265063
8,2,4,100,entropy,0.8186436372872746,0.820184790334044,-0.0015411530467693835
8,2,4,500,gini,0.8270256540513081,0.828002842928216,-0.0009771888769078974
8,2,4,500,entropy,0.8232156464312929,0.8265813788201848,-0.003365732388891929
8,2,4,1000,gini,0.8265176530353061,0.8251599147121536,0.0013577383231525575
8,2,4,1000,entropy,0.8239776479552959,0.8258706467661692,-0.0018929988108732365
8,2,5,100,gini,0.8275336550673101,0.8237384506041222,0.003795204463187929
8,2,5,100,entropy,0.8206756413512827,0.8237384506041222,-0.0030628092528395268
8,2,5,500,gini,0.826009652019304,0.8244491826581379,0.0015604693611660503
8,2,5,500,entropy,0.8219456438912878,0.828002842928216,-0.006057199036928251
8,2,5,1000,gini,0.825755651511303,0.822316986496091,0.0034386650152120612
8,2,5,1000,entropy,0.8227076454152908,0.828002842928216,-0.005295197512925176
8,2,6,100,gini,0.8288036576073152,0.822316986496091,0.0064866711112242514
8,2,6,100,entropy,0.8219456438912878,0.8216062544420754,0.00033938944921241276
8,2,6,500,gini,0.8267716535433071,0.8230277185501066,0.0037439349932004706
8,2,6,500,entropy,0.8229616459232918,0.828002842928216,-0.005041197004924225
8,2,6,1000,gini,0.825501651003302,0.8230277185501066,0.002473932453195382
8,2,6,1000,entropy,0.8227076454152908,0.8265813788201848,-0.003873733404893942
8,2,7,100,gini,0.826263652527305,0.8251599147121536,0.0011037378151514954
8,2,7,100,entropy,0.8194056388112776,0.8216062544420754,-0.0022006156307977642
8,2,7,500,gini,0.826263652527305,0.828002842928216,-0.0017391904009109727
8,2,7,500,entropy,0.8219456438912878,0.828002842928216,-0.006057199036928251
8,2,7,1000,gini,0.8265176530353061,0.8258706467661692,0.0006470062691369405
8,2,7,1000,entropy,0.8224536449072898,0.8272921108742004,-0.004838465966910621
8,2,8,100,gini,0.8214376428752858,0.822316986496091,-0.0008793436208052174
8,2,8,100,entropy,0.8199136398272796,0.8216062544420754,-0.001692614614795751
8,2,8,500,gini,0.825755651511303,0.8258706467661692,-0.00011499525486613482
8,2,8,500,entropy,0.8211836423672847,0.830135039090263,-0.008951396722978289
8,2,8,1000,gini,0.826009652019304,0.8244491826581379,0.0015604693611660503
8,2,8,1000,entropy,0.8211836423672847,0.8287135749822317,-0.007529932614947055
8,2,9,100,gini,0.8249936499873,0.822316986496091,0.002676663491208986
8,2,9,100,entropy,0.8209296418592837,0.820184790334044,0.0007448515252397314
8,2,9,500,gini,0.825247650495301,0.8272921108742004,-0.002044460378899382
8,2,9,500,entropy,0.8211836423672847,0.8265813788201848,-0.005397736452900093
8,2,9,1000,gini,0.8249936499873,0.828002842928216,-0.003009192940916061
8,2,9,1000,entropy,0.8221996443992888,0.828002842928216,-0.005803198528927189
8,3,2,100,gini,0.825755651511303,0.8208955223880597,0.004860129123243295
8,3,2,100,entropy,0.8201676403352807,0.8230277185501066,-0.002860078214825923
8,3,2,500,gini,0.825755651511303,0.8244491826581379,0.0013064688531650992
8,3,2,500,entropy,0.8234696469392939,0.830135039090263,-0.006665392150969063
8,3,2,1000,gini,0.8242316484632969,0.8237384506041222,0.0004931978591746766
8,3,2,1000,entropy,0.8214376428752858,0.8251599147121536,-0.0037222718368677965
8,3,3,100,gini,0.825755651511303,0.8208955223880597,0.004860129123243295
8,3,3,100,entropy,0.8201676403352807,0.8230277185501066,-0.002860078214825923
8,3,3,500,gini,0.825755651511303,0.8244491826581379,0.0013064688531650992
8,3,3,500,entropy,0.8234696469392939,0.830135039090263,-0.006665392150969063
8,3,3,1000,gini,0.8242316484632969,0.8237384506041222,0.0004931978591746766
8,3,3,1000,entropy,0.8214376428752858,0.8251599147121536,-0.0037222718368677965
8,3,4,100,gini,0.825755651511303,0.8208955223880597,0.004860129123243295
8,3,4,100,entropy,0.8201676403352807,0.8230277185501066,-0.002860078214825923
8,3,4,500,gini,0.825755651511303,0.8244491826581379,0.0013064688531650992
8,3,4,500,entropy,0.8234696469392939,0.830135039090263,-0.006665392150969063
8,3,4,1000,gini,0.8242316484632969,0.8237384506041222,0.0004931978591746766
8,3,4,1000,entropy,0.8214376428752858,0.8251599147121536,-0.0037222718368677965
8,3,5,100,gini,0.825755651511303,0.8208955223880597,0.004860129123243295
8,3,5,100,entropy,0.8201676403352807,0.8230277185501066,-0.002860078214825923
8,3,5,500,gini,0.825755651511303,0.8244491826581379,0.0013064688531650992
8,3,5,500,entropy,0.8234696469392939,0.830135039090263,-0.006665392150969063
8,3,5,1000,gini,0.8242316484632969,0.8237384506041222,0.0004931978591746766
8,3,5,1000,entropy,0.8214376428752858,0.8251599147121536,-0.0037222718368677965
8,3,6,100,gini,0.825755651511303,0.8208955223880597,0.004860129123243295
8,3,6,100,entropy,0.8201676403352807,0.8230277185501066,-0.002860078214825923
8,3,6,500,gini,0.825755651511303,0.8244491826581379,0.0013064688531650992
